date,price
1993-07-12,106.34
1993-08-11,110.59
1993-09-10,118.47
1993-10-10,108.91
1993-11-09,122.0
1993-12-09,105.47
1994-01-08,113.2
1994-02-07,115.9
1994-03-09,109.15
1994-04-08,103.87
1994-05-08,117.39
1994-06-07,105.27
1994-07-07,106.5
1994-08-06,108.28
1994-09-05,112.36
1994-10-05,114.46
1994-11-04,108.33
1994-12-04,114.21
1995-01-03,119.17
1995-02-02,109.9
1995-03-04,119.47
1995-04-03,104.06
1995-05-03,101.5
1995-06-02,106.39
1995-07-02,104.97
1995-08-01,104.08
1995-08-31,121.57
1995-09-30,117.0
1995-10-30,105.54
1995-11-29,114.12
1995-12-29,119.73
1996-01-28,117.34
1996-02-27,116.11
1996-03-28,109.34
1996-04-27,114.0
1996-05-27,106.65
1996-06-26,101.76
1996-07-26,119.01
1996-08-25,121.56
1996-09-24,102.02
1996-10-24,112.59
1996-11-23,114.68
1996-12-23,118.51
1997-01-22,121.4
1997-02-21,103.91
1997-03-23,104.79
1997-04-22,114.51
1997-05-22,121.95
1997-06-21,107.51
1997-07-21,120.86
1997-08-20,110.4
1997-09-19,107.14
1997-10-19,100.66
1997-11-18,114.02
1997-12-18,115.74
1998-01-17,111.19
1998-02-16,107.35
1998-03-18,115.46
1998-04-17,103.98
1998-05-17,121.08
1998-06-16,114.43
1998-07-16,122.59
1998-08-15,108.22
1998-09-14,102.22
1998-10-14,118.93
1998-11-13,100.68
1998-12-13,117.56
1999-01-12,106.82
1999-02-11,112.47
1999-03-13,122.83
1999-04-12,118.26
1999-05-12,116.09
1999-06-11,111.41
1999-07-11,116.5
1999-08-10,117.38
1999-09-09,120.66
1999-10-09,109.73
1999-11-08,106.0
1999-12-08,108.51
2000-01-07,103.89
2000-02-06,102.98
2000-03-07,105.26
2000-04-06,106.2
2000-05-06,105.23
2000-06-05,101.97
2000-07-05,102.08
2000-08-04,106.03
2000-09-03,115.94
2000-10-03,120.98
2000-11-02,114.86
2000-12-02,122.81
2001-01-01,116.63
2001-01-31,117.98
2001-03-02,120.98
2001-04-01,104.47
2001-05-01,107.4
2001-05-31,116.31
2001-06-30,101.62
2001-07-30,105.71
2001-08-29,108.62
2001-09-28,101.49
2001-10-28,109.23
2001-11-27,105.78
2001-12-27,100.24
2002-01-26,117.37
2002-02-25,101.71
2002-03-27,112.32
2002-04-26,115.27
2002-05-26,122.89
2002-06-25,110.94
2002-07-25,119.25
2002-08-24,107.65
2002-09-23,107.89
2002-10-23,117.36
2002-11-22,120.16
2002-12-22,116.73
2003-01-21,122.81
2003-02-20,100.08
2003-03-22,103.33
2003-04-21,109.58
2003-05-21,116.9
2003-06-20,102.84
2003-07-20,121.78
2003-08-19,119.61
2003-09-18,105.77
2003-10-18,105.58
2003-11-17,113.79
2003-12-17,104.56
2004-01-16,109.27
2004-02-15,103.81
2004-03-16,121.3
2004-04-15,101.74
2004-05-15,111.87
2004-06-14,102.56
2004-07-14,118.11
2004-08-13,109.14
2004-09-12,120.36
2004-10-12,100.26
2004-11-11,111.14
2004-12-11,104.42
2005-01-10,101.4
2005-02-09,103.15
2005-03-11,110.67
2005-04-10,121.45
2005-05-10,120.58
2005-06-09,101.25
2005-07-09,112.65
2005-08-08,110.18
2005-09-07,111.34
2005-10-07,108.67
2005-11-06,103.44
2005-12-06,114.12
2006-01-05,113.04
2006-02-04,117.2
2006-03-06,118.81
2006-04-05,100.49
2006-05-05,108.36
2006-06-04,121.34
2006-07-04,121.33
2006-08-03,121.39
2006-09-02,119.49
2006-10-02,101.63
2006-11-01,102.46
2006-12-01,110.4
2006-12-31,107.1
2007-01-30,110.33
2007-03-01,103.08
2007-03-31,108.73
2007-04-30,120.37
2007-05-30,120.77
2007-06-29,106.2
2007-07-29,107.18
2007-08-28,103.21
2007-09-27,109.44
2007-10-27,116.54
2007-11-26,114.76
2007-12-26,115.46
2008-01-25,112.88
2008-02-24,113.0
2008-03-25,122.81
2008-04-24,115.33
2008-05-24,115.12
2008-06-23,116.75
2008-07-23,104.26
2008-08-22,115.28
2008-09-21,102.21
2008-10-21,116.43
2008-11-20,107.44
2008-12-20,110.28
2009-01-19,111.29
2009-02-18,120.76
2009-03-20,112.08
2009-04-19,115.57
2009-05-19,111.9
2009-06-18,104.37
2009-07-18,105.71
2009-08-17,111.4
2009-09-16,113.69
2009-10-16,116.63
2009-11-15,110.64
2009-12-15,116.48
2010-01-14,103.43
2010-02-13,117.4
2010-03-15,122.03
2010-04-14,105.92
2010-05-14,113.62
2010-06-13,105.89
2010-07-13,115.07
2010-08-12,109.93
2010-09-11,103.16
2010-10-11,120.3
2010-11-10,102.27
2010-12-10,113.53
2011-01-09,112.25
2011-02-08,104.65
2011-03-10,119.83
2011-04-09,107.01
2011-05-09,116.53
2011-06-08,116.95
2011-07-08,115.48
2011-08-07,116.08
2011-09-06,111.93
2011-10-06,114.56
2011-11-05,108.32
2011-12-05,102.85
2012-01-04,100.03
2012-02-03,114.29
2012-03-04,112.76
2012-04-03,121.1
2012-05-03,120.41
2012-06-02,104.99
2012-07-02,113.24
2012-08-01,119.66
2012-08-31,102.95
2012-09-30,109.32
2012-10-30,102.43
2012-11-29,104.93
2012-12-29,101.28
2013-01-28,110.5
2013-02-27,115.99
2013-03-29,120.85
2013-04-28,103.69
2013-05-28,111.85
2013-06-27,112.04
2013-07-27,106.52
2013-08-26,118.71
2013-09-25,107.61
2013-10-25,106.81
2013-11-24,116.76
2013-12-24,110.53
2014-01-23,108.54
2014-02-22,113.79
2014-03-24,110.73
2014-04-23,121.23
2014-05-23,102.71
2014-06-22,113.69
2014-07-22,121.58
2014-08-21,116.66
2014-09-20,112.27
2014-10-20,115.26
2014-11-19,101.05
2014-12-19,120.23
2015-01-18,122.53
2015-02-17,104.25
2015-03-19,115.13
2015-04-18,117.95
2015-05-18,120.48
2015-06-17,101.9
2015-07-17,118.65
2015-08-16,108.42
2015-09-15,115.51
2015-10-15,113.0
2015-11-14,121.86
2015-12-14,105.94
2016-01-13,110.33
2016-02-12,104.88
2016-03-13,118.81
2016-04-12,107.27
2016-05-12,110.0
2016-06-11,114.85
2016-07-11,103.3
2016-08-10,104.65
2016-09-09,119.75
2016-10-09,121.01
2016-11-08,107.14
2016-12-08,119.45
2017-01-07,117.01
2017-02-06,108.9
2017-03-08,118.42
2017-04-07,105.17
2017-05-07,100.17
2017-06-06,116.83
2017-07-06,100.88
2017-08-05,107.55
2017-09-04,106.14
2017-10-04,116.1
2017-11-03,118.16
2017-12-03,120.3
2018-01-02,110.67
2018-02-01,109.31
2018-03-03,109.35
2018-04-02,108.15
2018-05-02,100.82
2018-06-01,100.18
2018-07-01,109.4
2018-07-31,113.49
2018-08-30,101.03
2018-09-29,112.29
2018-10-29,114.11
2018-11-28,100.41
2018-12-28,106.13
2019-01-27,111.5
2019-02-26,101.56
2019-03-28,121.13
2019-04-27,120.25
2019-05-27,110.45
2019-06-26,102.33
2019-07-26,109.6
2019-08-25,105.19
2019-09-24,108.63
2019-10-24,118.82
2019-11-23,110.78
2019-12-23,115.67
2020-01-22,112.03
2020-02-21,112.83
2020-03-22,116.8
2020-04-21,109.21
2020-05-21,104.22
2020-06-20,114.66
2020-07-20,103.49
2020-08-19,116.02
2020-09-18,116.42
2020-10-18,119.95
2020-11-17,110.52
2020-12-17,101.7
2021-01-16,102.92
2021-02-15,110.63
2021-03-17,119.9
2021-04-16,100.23
2021-05-16,103.96
2021-06-15,104.11
2021-07-15,100.32
2021-08-14,111.36
